Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-08-03,37579.05069586749,37620.03112192623,37251.20728739754,37497.08984375,8274944,0.0,0.0
2018-08-06,37824.949039642466,37824.949039642466,37497.10549433679,37538.0859375,6771979,0.0,0.0
2018-08-07,37947.886952957706,38316.710908224035,37620.04343716542,38275.73046875,9058174,0.0,0.0
2018-08-08,38521.61708733974,38521.61708733974,38152.79309395032,38357.6953125,6429338,0.0,0.0
2018-08-09,38521.61713752665,38562.59758128998,38070.83225613006,38439.65625,12010886,0.0,0.0
2018-08-10,37824.940890005506,38029.84306167401,36759.449597329294,37210.234375,16670643,0.0,0.0
2018-08-13,36841.40632803829,36964.34761723086,36595.52374965316,36923.3671875,9803831,0.0,0.0
2018-08-14,36759.4494263912,37210.23420196567,36759.4494263912,37005.33203125,6409259,0.0,0.0
2018-08-16,35898.85582627119,36595.52311970339,35816.89496822034,36267.6796875,10088229,0.0,0.0
2018-08-17,36103.773459644275,36390.63658588436,36103.773459644275,36144.75390625,6808747,0.0,0.0
2018-08-20,35652.98068700114,36226.706812998855,35652.98068700114,35939.84375,7289124,0.0,0.0
2018-08-21,35816.90301513672,36800.433532714844,35816.90301513672,36718.47265625,9520270,0.0,0.0
2018-08-22,37005.328849478035,37865.91789248915,36800.42669638015,37783.95703125,11641656,0.0,0.0
2018-08-23,37824.945342092804,37865.92578125,37456.12138967803,37865.92578125,6730918,0.0,0.0
2018-08-24,37620.04311687432,38029.84750812568,37333.18004299837,37824.9453125,6582535,0.0,0.0
2018-08-27,37783.9532937365,38152.777132829375,37701.99244060475,37947.875,5263782,0.0,0.0
2018-08-28,38357.691259398496,38480.632577537595,37947.886865601504,38152.7890625,7365976,0.0,0.0
2018-08-29,38316.71486879006,38357.6953125,38029.851762820515,38357.6953125,5572374,0.0,0.0
2018-08-30,38480.637063057446,39300.245946189665,38275.734842274396,39054.36328125,12193231,0.0,0.0
2018-08-31,38603.574980650155,39710.046875,38521.614099587205,39710.046875,13577454,0.0,0.0
2018-09-03,39505.144099051635,39587.104978925185,38767.49618018967,38890.4375,8595084,0.0,0.0
2018-09-04,38972.402392936776,39177.30461371983,38685.5392838405,39054.36328125,6791255,0.0,0.0
2018-09-05,38767.48775315183,38890.42904623793,38029.83999463519,38193.76171875,9139998,0.0,0.0
2018-09-06,37865.91789248915,38029.839614967466,37538.07444753254,37783.95703125,9040553,0.0,0.0
2018-09-07,36472.593958797326,37046.320155902,36390.63307349666,36800.4375,18285508,0.0,0.0
2018-09-10,37251.21097613324,37333.17183636676,36882.38710508242,37292.19140625,9979838,0.0,0.0
2018-09-11,37333.17148480855,37620.034492924526,36923.3671875,36923.3671875,9865790,0.0,0.0
2018-09-12,36800.44125280584,36964.36304012346,36472.5976781706,36513.578125,12995269,0.0,0.0
2018-09-13,36513.57395271708,36677.495721303916,36062.78908910329,36103.76953125,18277942,0.0,0.0
2018-09-14,36882.39887200109,37579.06640625,36800.43798561886,37579.06640625,12446344,0.0,0.0
2018-09-17,37333.17550439507,37538.07767511074,36800.42986053433,37005.33203125,8123384,0.0,0.0
2018-09-18,36841.40667496566,37620.03484718407,36636.50452438187,37292.19140625,9987090,0.0,0.0
2018-09-19,37702.00399512459,37865.92575162513,37456.12136037378,37824.9453125,9367454,0.0,0.0
2018-09-20,38398.6759796627,39013.38263888889,38029.85198412698,38726.51953125,13536966,0.0,0.0
2018-09-21,38152.78188043908,38972.390513746046,38152.78188043908,38849.44921875,14476906,0.0,0.0
2018-09-27,38770.18258223684,39224.359375,38357.29458881579,39224.359375,15804586,354.0,0.0
2018-09-28,39017.91770384822,39017.91770384822,38233.43046959096,38357.296875,11270515,0.0,0.0
2018-10-01,38357.30026715885,38646.321905339806,37820.545796251354,38274.72265625,6354983,0.0,0.0
2018-10-02,38357.296870726204,38563.74087971827,37737.96484375,37737.96484375,6607188,0.0,0.0
2018-10-04,37283.778811870805,37655.37793624161,36912.1796875,36912.1796875,11865327,0.0,0.0
2018-10-05,36994.75727069351,37572.8003530481,36788.31331270973,36912.1796875,10544165,0.0,0.0
2018-10-08,36499.293103448275,37325.06896551724,36499.293103448275,37118.625,6759464,0.0,0.0
2018-10-10,37366.35574037665,37572.79969474338,36747.02387727649,37407.64453125,10341349,0.0,0.0
2018-10-11,36334.13971867749,36870.89405543068,35590.94140625,35590.94140625,19324537,0.0,0.0
2018-10-12,35673.516051136365,36870.89101118608,35673.516051136365,36334.13671875,12640906,0.0,0.0
2018-10-15,36375.436206835046,36375.436206835046,35797.392952696915,36168.9921875,7434522,0.0,0.0
2018-10-16,36086.401797233375,36458.000900408544,35797.38027254157,36003.82421875,6825677,0.0,0.0
2018-10-17,36458.01953125,36747.04120363817,36334.1531002265,36458.01953125,8306193,0.0,0.0
2018-10-18,36292.85209456584,36705.74005923666,36086.40811223042,36375.4296875,8347725,0.0,0.0
2018-10-19,36251.55859375,36458.00254929527,35879.959473768504,36251.55859375,7842520,0.0,0.0
2018-10-22,35879.95757839409,36292.84546767365,35673.51363375431,35962.53515625,8357648,0.0,0.0
2018-10-23,35756.09631787166,35879.96270234466,35136.764395506674,35549.65234375,9531231,0.0,0.0
2018-10-24,35549.665444146594,35590.954254186254,34889.04448351204,35136.77734375,13522825,0.0,0.0
2018-10-25,33526.49439786585,34310.98133574695,33485.205611661586,33856.8046875,19338170,0.0,0.0
2018-10-26,33939.38225990853,34104.537404725605,33361.339253048776,33856.8046875,14413864,0.0,0.0
2018-10-29,33732.948218599035,34641.301781400965,33485.21542874396,34187.125,14460521,0.0,0.0
2018-10-30,34187.12990702479,35508.371642561986,33856.819473140495,34971.6171875,14205190,0.0,0.0
2018-10-31,35425.79034308667,35797.389542489684,34434.85914467865,35012.90234375,17621480,0.0,0.0
2018-11-01,35054.17801935053,35467.06586410142,34806.4453125,34806.4453125,13423132,0.0,0.0
2018-11-02,35549.66570374434,36540.59715193233,35343.221652038505,36458.01953125,16517112,0.0,0.0
2018-11-05,36127.703383632994,36168.9921875,35425.79371789384,36168.9921875,9426777,0.0,0.0
2018-11-06,36127.69921875,36168.98801785715,35467.07843303571,36127.69921875,7713625,0.0,0.0
2018-11-07,36003.82638494318,36747.02463600852,35838.67121803977,36334.13671875,11553998,0.0,0.0
2018-11-08,37077.33922744041,37201.20561684166,36375.4296875,36375.4296875,12617397,0.0,0.0
2018-11-09,36705.733554952036,37036.04386815745,36251.55687429458,36581.8671875,7318500,0.0,0.0
2018-11-12,36210.272858476215,37366.35910709347,36086.406474695796,37325.0703125,8552566,0.0,0.0
2018-11-13,36251.565660112356,36747.03125,35838.67766853933,36747.03125,9311126,0.0,0.0
2018-11-14,36747.02124078798,36747.02124078798,36168.978210034016,36416.7109375,6783344,0.0,0.0
2018-11-15,36375.430746822036,36623.16353283898,35921.25397245763,36540.5859375,5864067,0.0,0.0
2018-11-16,36829.60221946023,36953.46859463779,36086.40396839489,36334.13671875,7777124,0.0,0.0
2018-11-19,36375.431481779786,36540.58667579467,35879.96589973511,36045.12109375,7538720,0.0,0.0
2018-11-20,35054.17772981163,35508.35435528622,34765.15624087325,35343.19921875,9420664,0.0,0.0
2018-11-21,34517.42742354513,34930.31531138658,34517.42742354513,34765.16015625,10769589,0.0,0.0
2018-11-22,34682.59993374559,35219.35445652974,34682.59993374559,35054.19921875,5970796,0.0,0.0
2018-11-23,35054.19114368367,35178.05754348467,34600.01434441333,35012.90234375,5192638,0.0,0.0
2018-11-26,34806.46324823944,35343.217723004695,34765.17444248826,35178.0625,6613009,0.0,0.0
2018-11-27,35425.785959277004,35590.94113857433,35095.475600682345,35549.65234375,8367091,0.0,0.0
2018-11-28,35343.20502607184,35673.515353418305,35301.916235153534,35632.2265625,6943099,0.0,0.0
2018-11-29,36210.269635356315,36210.269635356315,35425.782607908455,35632.2265625,8473511,0.0,0.0
2018-11-30,35879.95603251941,36334.1326911589,34476.13726945191,34558.71484375,19775519,0.0,0.0
2018-12-03,35301.91291094653,35838.66714234104,35012.8914017341,35714.80078125,12110702,0.0,0.0
2018-12-04,35219.33315725089,35425.777079626336,34600.001390124555,34806.4453125,14347746,0.0,0.0
2018-12-05,33774.237277593485,34476.14685426719,33732.94847896562,34228.4140625,12631983,0.0,0.0
2018-12-06,33526.49945987654,33939.38738425926,33402.633082561726,33443.921875,14251826,0.0,0.0
2018-12-07,33774.234642094016,34187.122596153844,33732.94584668803,33815.5234375,11433083,0.0,0.0
2018-12-10,33402.63931319963,33567.79451375933,33031.0401119403,33196.1953125,14892263,0.0,0.0
2018-12-11,33526.50991847826,33609.087529114906,33196.19947593167,33237.48828125,10638766,0.0,0.0
2018-12-12,33237.48541795427,33609.08463380717,33154.9078144314,33402.640625,12024279,0.0,0.0
2018-12-13,33567.78153808594,33650.359106445314,33031.02734375,33031.02734375,26254646,0.0,0.0
2018-12-14,33196.19459042041,33196.19459042041,31957.53061316592,32163.974609375,19671783,0.0,0.0
2018-12-17,31916.238997146393,32700.72611350575,31916.238997146393,32329.126953125,11532968,0.0,0.0
2018-12-18,31627.21611403438,32370.414403920306,31627.21611403438,32122.681640625,11042101,0.0,0.0
2018-12-19,32122.678823329607,32494.27793568175,32081.390033068255,32287.833984375,9942037,0.0,0.0
2018-12-20,31874.95533837322,32287.84336089101,31792.377733869664,31916.244140625,11937617,0.0,0.0
2018-12-21,31544.64492035899,31916.244140625,31462.067315855435,31916.244140625,14947080,0.0,0.0
2018-12-24,31792.372694507085,32246.549447285757,31627.21751167848,32040.10546875,9729530,0.0,0.0
2018-12-26,31709.79074315515,31998.8122733662,31627.21316309485,31668.501953125,12707675,0.0,0.0
2018-12-27,32255.270266544117,32338.617218137253,31755.188556985293,31880.208984375,10510643,354.0,0.0
2018-12-28,31880.206327216572,32421.961467417637,31838.532854893412,32255.267578125,9900267,0.0,0.0
2019-01-02,32838.688608870965,32838.688608870965,32130.239742943548,32296.93359375,7847664,0.0,0.0
2019-01-03,31921.883763090093,32130.251150577627,31213.434645632482,31338.455078125,12471493,0.0,0.0
2019-01-04,31213.4375,31338.457943925234,30713.355724299065,31213.4375,14108958,0.0,0.0
2019-01-07,31671.831653225803,32421.953981854836,31505.137802419355,32296.93359375,12748997,0.0,0.0
2019-01-08,31671.848343175854,32672.011975065616,31630.17485851378,31755.1953125,12756554,0.0,0.0
2019-01-09,32213.598450323545,33005.39453125,31921.884104719065,33005.39453125,17452708,0.0,0.0
2019-01-10,33338.77198492462,33463.79237986809,33005.38426507538,33172.078125,14731699,0.0,0.0
2019-01-11,33630.487413194445,33797.18127893518,33297.09968171296,33755.5078125,11661063,0.0,0.0
2019-01-14,33713.8330309769,33922.200355024965,33213.751453261546,33380.4453125,11984996,0.0,0.0
2019-01-15,33380.44703752281,34255.58984375,33213.75316967001,34255.58984375,11492756,0.0,0.0
2019-01-16,34297.27163751508,34547.3125,33922.210343787694,34547.3125,8491595,0.0,0.0
2019-01-17,34755.67172601311,35089.059464392136,34547.30438952622,34964.0390625,11736903,0.0,0.0
2019-01-18,35005.71697695035,35339.10475768321,34964.04350435874,35255.7578125,11029256,0.0,0.0
2019-01-21,35589.154641812864,35630.828125,34922.37891081871,35630.828125,11355701,0.0,0.0
2019-01-22,35630.8120412589,35714.15897001038,34880.68968249555,35130.73046875,9964356,0.0,0.0
2019-01-23,34463.97127046131,35214.09398251488,34463.97127046131,35005.7265625,11071079,0.0,0.0
2019-01-24,35880.86328125,35922.53675776713,35297.43461001016,35880.86328125,14747623,0.0,0.0
2019-01-25,36922.70816166201,37297.76953125,36464.29982105447,37297.76953125,22789395,0.0,0.0
2019-01-28,37506.12730646504,37922.86205431465,37172.739508185354,37547.80078125,17998914,0.0,0.0
2019-01-29,37547.79812843407,37922.859375,36964.369522664834,37922.859375,16215017,0.0,0.0
2019-01-30,37339.433189655174,38672.984375,37339.433189655174,38672.984375,17505980,0.0,0.0
2019-01-31,38881.3558834981,39214.74371529659,38464.62109375,38464.62109375,21621145,0.0,0.0
2019-02-01,38881.36515220469,39131.406085659386,38547.97724093177,38631.32421875,13832454,0.0,0.0
2019-02-07,39006.37469561688,39256.41555905032,38506.29296875,38506.29296875,15872001,0.0,0.0
2019-02-08,38089.556143624446,38089.556143624446,37214.41316877093,37339.43359375,12689196,0.0,0.0
2019-02-11,37089.394140625,37506.12890625,36881.0267578125,37506.12890625,11125044,0.0,0.0
2019-02-12,37214.416047434854,38547.967350366445,37214.416047434854,38381.2734375,13184367,0.0,0.0
2019-02-13,38672.986877705625,38923.02774113907,38339.599059794375,38506.29296875,11299738,0.0,0.0
2019-02-14,38839.68207236842,39589.8046875,38464.62076480263,39589.8046875,17259341,0.0,0.0
2019-02-15,38964.70213253257,39048.049088965796,38047.8856117671,38381.2734375,10554643,0.0,0.0
2019-02-18,38756.33383218344,39048.048172855786,38214.57862807765,38506.29296875,8183728,0.0,0.0
2019-02-19,38214.57882633977,38464.61969107046,37881.19100669886,38297.92578125,6741395,0.0,0.0
2019-02-20,38964.70611507196,39256.420492404046,38756.33870269189,39089.7265625,11506720,0.0,0.0
2019-02-21,38756.3332418131,39339.7619142705,38506.2923821885,39131.39453125,8694009,0.0,0.0
2019-02-22,38756.33077611347,39298.0859375,38714.65730216066,39298.0859375,6895772,0.0,0.0
2019-02-25,39506.454725448784,39631.475151795144,39214.74039730729,39464.78125,7484716,0.0,0.0
2019-02-26,39464.79278910428,39548.139764371655,38756.343499331546,38964.7109375,7985547,0.0,0.0
2019-02-27,39173.07837566845,39381.445813836894,38964.7109375,38964.7109375,8045211,0.0,0.0
2019-02-28,38672.982954545456,38756.329900568184,37589.47265625,37589.47265625,23569321,0.0,0.0
2019-03-04,38339.59935897436,38422.94631410256,37339.4358974359,37381.109375,12926539,0.0,0.0
2019-03-05,37172.74562146893,37589.48043785311,36797.68428672317,36881.03125,10612405,0.0,0.0
2019-03-06,36672.65625,36922.697088068184,36422.615411931816,36672.65625,10202544,0.0,0.0
2019-03-07,36172.575787401576,37464.45349409449,36172.575787401576,37047.71875,11049749,0.0,0.0
2019-03-08,37047.727958226315,37339.442351598176,36505.97265625,36505.97265625,7729069,0.0,0.0
2019-03-11,37006.05143900344,37047.72492035367,36380.94921875,36380.94921875,10717408,0.0,0.0
2019-03-12,36922.699730543114,37464.454918463045,36797.67930256159,37214.4140625,11431977,0.0,0.0
2019-03-13,36881.02056905645,37047.71444733466,36422.61240379134,36547.6328125,8108343,0.0,0.0
2019-03-14,36422.61240379134,36922.694038626,36297.59199508267,36547.6328125,18039161,0.0,0.0
2019-03-15,36505.959894654974,36881.02112644938,36422.61295425622,36839.34765625,16814163,0.0,0.0
2019-03-18,36630.9884913115,36797.6824093607,36214.2536961885,36422.62109375,8188876,0.0,0.0
2019-03-19,36464.288177142655,36589.30859375,36297.59428833286,36589.30859375,7609563,0.0,0.0
2019-03-20,36505.96465309308,36839.35245814415,35922.53599425369,36714.33203125,9846242,0.0,0.0
2019-03-21,37172.74500749727,38547.96987885087,36714.33671704607,38214.58203125,21138016,0.0,0.0
2019-03-22,39048.04867917562,39173.069112513425,38547.96694582438,38798.0078125,12535911,0.0,0.0
2019-03-25,37756.165487637365,38047.87979052198,37339.43076923077,37922.859375,8699728,0.0,0.0
2019-03-26,37922.87133114641,38089.56527106353,37422.78951139503,37714.50390625,9729811,0.0,0.0
2019-03-27,37297.75816996279,38006.207207828,36881.02344180678,37797.83984375,9568081,0.0,0.0
2019-03-28,37759.197977633776,37969.204640468226,37213.180654264215,37675.1953125,6821306,354.0,0.0
2019-03-29,37381.1835106383,37717.19414893617,37129.175531914894,37507.1875,11491713,0.0,0.0
2019-04-01,37969.20321170921,38179.209866641235,37675.19389480438,37843.19921875,7362129,0.0,0.0
2019-04-02,38263.20175461066,38725.21626536885,38095.19647797131,38431.20703125,9480688,0.0,0.0
2019-04-03,39271.24618595762,39271.24618595762,38473.22086239271,39145.2421875,12436570,0.0,0.0
2019-04-04,38767.2325404353,39565.257912340254,38767.2325404353,39439.25390625,12650168,0.0,0.0
2019-04-05,39439.244838914085,39943.26074739861,39145.235558964785,39355.2421875,8546339,0.0,0.0
2019-04-08,39691.26212067926,39691.26212067926,38767.23273797562,39187.24609375,8507909,0.0,0.0
2019-04-09,39229.247429327435,39439.25410721463,38809.23407355305,39187.24609375,6878761,0.0,0.0
2019-04-10,38977.23032655246,39229.23828125,38683.221046072,39229.23828125,11883995,0.0,0.0
2019-04-11,39229.24244087838,39313.24510135135,38767.22780827703,38851.23046875,13697399,0.0,0.0
2019-04-12,38683.2209761873,39397.243513207046,38641.219650480256,39355.2421875,7668936,0.0,0.0
2019-04-15,39607.264400405154,39901.273786198195,39481.26037792242,39523.26171875,8733019,0.0,0.0
2019-04-16,39817.26572420635,39817.26572420635,39313.249702380956,39691.26171875,7730881,0.0,0.0
2019-04-17,39733.268422887886,39985.27646785334,39481.26037792242,39523.26171875,5513658,0.0,0.0
2019-04-18,39649.2695997807,39691.27094469572,38221.22387266996,38305.2265625,12808747,0.0,0.0
2019-04-19,38431.215076572844,38641.22171633554,38011.20179704746,38053.203125,8479710,0.0,0.0
2019-04-22,38137.2083620452,38557.22166999724,37885.20037727398,38095.20703125,6006957,0.0,0.0
2019-04-23,37843.20302561532,38221.21504251936,37801.20169040377,37969.20703125,6920566,0.0,0.0
2019-04-24,38137.22456354748,38347.231306738824,37087.190847590784,37591.20703125,13299267,0.0,0.0
2019-04-25,37171.17686170213,37801.19680851064,37045.17287234042,37507.1875,10868965,0.0,0.0
2019-04-26,37129.17798913043,37801.19931020067,36793.167328595315,37675.1953125,9739982,0.0,0.0
2019-04-29,37927.21527119448,38767.2421875,37885.2139253792,38767.2421875,8777517,0.0,0.0
2019-04-30,38641.22665621592,38893.23465614776,38095.20932303026,38515.22265625,11121273,0.0,0.0
2019-05-02,38221.204256876365,38767.221460546025,38137.20161015796,38557.21484375,8625126,0.0,0.0
2019-05-03,38557.21906043046,38683.223044288075,38053.203125,38053.203125,6562916,0.0,0.0
2019-05-07,38011.20597303512,38053.20730560201,37297.18331939799,37675.1953125,12014907,0.0,0.0
2019-05-08,37213.18884180791,37675.20360169491,37129.18615819209,37171.1875,10398754,0.0,0.0
2019-05-09,36877.179586277976,37171.18899072438,35659.140625,35659.140625,23029718,0.0,0.0
2019-05-10,35785.13652753497,36499.15920472756,35659.13252567744,36037.14453125,14579512,0.0,0.0
2019-05-13,35701.14439844666,36289.16324736225,35575.14035939332,35827.1484375,7635079,0.0,0.0
2019-05-14,34693.11208601993,36205.160554660026,34693.11208601993,35827.1484375,11563730,0.0,0.0
2019-05-15,35869.15248604583,36163.161932652765,35743.1484375,35743.1484375,7670185,0.0,0.0
2019-05-16,35575.13073480746,35617.13206979543,34735.104035048134,34903.109375,13687828,0.0,0.0
2019-05-17,35239.10968313865,35323.112328390474,34315.080585368625,34609.08984375,13357951,0.0,0.0
2019-05-20,34987.123372395836,35365.13550967262,34903.12067522321,35281.1328125,15752397,0.0,0.0
2019-05-21,35785.141512166854,36919.177686848205,35575.134813151795,36247.15625,18812133,0.0,0.0
2019-05-22,36709.165490301726,36793.168157327586,35617.13081896552,36541.16015625,11033339,0.0,0.0
2019-05-23,36877.16538982326,36961.168044469785,36331.14813462087,36835.1640625,12259006,0.0,0.0
2019-05-24,36793.16600190281,36793.16600190281,35617.1287324356,35869.13671875,13966305,0.0,0.0
2019-05-27,35701.14439844666,36121.1578619578,35575.14035939332,35827.1484375,8066669,0.0,0.0
2019-05-28,35743.1484375,36079.15923362221,35407.13764137779,35743.1484375,24506881,0.0,0.0
2019-05-29,35155.11461292613,35365.121271306816,34693.09996448863,35113.11328125,14930618,0.0,0.0
2019-05-30,35449.13899089307,35869.15248604583,35407.13764137779,35743.1484375,11766018,0.0,0.0
2019-05-31,35785.1315625,35953.136875,35407.119609375,35701.12890625,11365999,0.0,0.0
2019-06-03,36079.15679402112,36877.182380850456,35701.144673944065,36793.1796875,15466580,0.0,0.0
2019-06-04,36457.16272295742,36709.17076021289,36121.1520066168,36499.1640625,9913497,0.0,0.0
2019-06-05,37003.17587912871,37129.179883257406,36709.166536161734,36877.171875,12464135,0.0,0.0
2019-06-07,36625.15211397059,37255.17193244485,36499.14815027573,37129.16796875,11683682,0.0,0.0
2019-06-10,37213.18197195871,37675.196646554126,37003.175301688054,37633.1953125,8792182,0.0,0.0
2019-06-11,37633.19397993311,37801.19931020067,37423.187317098666,37675.1953125,6664872,0.0,0.0
2019-06-12,37633.20067264574,37843.207372827914,37213.187272281386,37465.1953125,8607439,0.0,0.0
2019-06-13,37129.17998214286,37297.18532142857,36457.158625,36751.16796875,16906541,0.0,0.0
2019-06-14,36751.16133256392,37087.17195046165,36373.14938742897,36961.16796875,9322873,0.0,0.0
2019-06-17,36751.1678708713,37003.17587912871,36457.15852790433,36877.171875,11890424,0.0,0.0
2019-06-18,36751.1791414177,37381.199355270575,36667.17644623732,37255.1953125,7994928,0.0,0.0
2019-06-19,38179.209692840406,38179.209692840406,37801.19771568357,38095.20703125,10417690,0.0,0.0
2019-06-20,37675.193638392855,38221.2109375,37675.193638392855,38221.2109375,7147785,0.0,0.0
2019-06-21,38431.223993948304,38473.22533164661,37969.20927926696,38389.22265625,9454913,0.0,0.0
2019-06-24,37969.2029532967,38473.218921703294,37969.2029532967,38221.2109375,6085066,0.0,0.0
2019-06-25,37969.215803179824,38473.23194216009,37969.215803179824,38305.2265625,7076774,0.0,0.0
2019-06-26,38473.22533164661,38641.230682439826,38305.21998085339,38389.22265625,9226097,0.0,0.0
2019-06-27,38942.87970430107,39450.83030913978,38731.23361895161,39366.171875,12603534,354.0,0.0
2019-06-28,39789.48046875,39789.48046875,39535.505061502656,39789.48046875,12949231,0.0,0.0
2019-07-01,40085.76634589592,40128.095560622314,39154.523621915236,39450.828125,11383522,0.0,0.0
2019-07-02,39112.20202702703,39704.81114864865,38815.897466216215,39154.53125,8463073,0.0,0.0
2019-07-03,38731.23027515831,39239.180836144,38265.6089275881,38434.92578125,9669368,0.0,0.0
2019-07-04,38307.94450577445,39112.19969429348,38307.94450577445,38942.8828125,6365573,0.0,0.0
2019-07-05,38900.54951482065,38900.54951482065,38307.940490655805,38646.57421875,7235395,0.0,0.0
2019-07-08,37884.6521985853,37926.98141891892,37546.01843591638,37588.34765625,7823843,0.0,0.0
2019-07-09,37969.31092797256,38477.26157583841,37842.3232660061,38180.95703125,7646421,0.0,0.0
2019-07-10,38561.92578125,39069.876505042535,38519.596554267286,38561.92578125,9253930,0.0,0.0
2019-07-11,39239.19079748377,39408.50769412879,39069.87390083875,39112.203125,10989751,0.0,0.0
2019-07-12,39239.18859678726,39281.51781857452,38773.56715712743,39196.859375,5245804,0.0,0.0
2019-07-15,38900.56316015204,39493.17239218918,38731.24623671286,39323.85546875,4717226,0.0,0.0
2019-07-16,39323.842824506406,39662.4765625,39196.855172758806,39662.4765625,7407824,0.0,0.0
2019-07-17,39069.87329075055,39239.19018475163,38900.55639674946,38985.21484375,5216602,0.0,0.0
2019-07-18,39323.839653097886,39323.839653097886,38646.57223173129,39027.53515625,5143554,0.0,0.0
2019-07-19,39493.16856971154,39747.14393028846,39450.83934294872,39620.15625,8819393,0.0,0.0
2019-07-22,39620.13976430085,40043.43185579979,39450.82292770127,39958.7734375,9009109,0.0,0.0
2019-07-23,40085.774535874734,40255.09142937368,39831.79919562632,40043.4453125,9061381,0.0,0.0
2019-07-24,39874.13262728987,39916.461855132,39154.5357539736,39281.5234375,8756522,0.0,0.0
2019-07-25,39916.444228350105,39958.7734375,39450.82292770127,39958.7734375,8408838,0.0,0.0
2019-07-26,39493.176398462354,39916.46875,39408.517928154826,39916.46875,7873886,0.0,0.0
2019-07-29,39620.14414994577,39831.790219122835,38942.87672857918,39027.53515625,6856846,0.0,0.0
2019-07-30,39196.853920515576,39662.47529538131,39196.853920515576,39408.5,5551014,0.0,0.0
2019-07-31,39112.206243109154,39450.84006339581,38096.30478224917,38392.609375,12872916,0.0,0.0
2019-08-01,38011.649612831854,38519.60038716814,37969.32038163717,38265.625,7811181,0.0,0.0
2019-08-02,37715.34273324527,38519.59807772525,37503.696589961066,38053.9765625,12151374,0.0,0.0
2019-08-05,37546.02050003555,37757.666613339024,36911.082160125145,37207.38671875,14214086,0.0,0.0
2019-08-06,35979.82983117816,37080.38933189656,35979.82983117816,36826.4140625,15083824,0.0,0.0
2019-08-07,36911.0830078125,37165.058349609375,36487.790771484375,36572.44921875,10002533,0.0,0.0
2019-08-08,36614.7788137456,36826.424934056275,36106.828125,36106.828125,16926881,0.0,0.0
2019-08-09,36614.783458864425,36699.44191772885,36445.466541135575,36530.125,9685147,0.0,0.0
2019-08-12,37249.71753432495,37249.71753432495,36868.75451408753,36995.7421875,8466169,0.0,0.0
2019-08-13,36826.42505450582,36826.42505450582,36360.803588299415,36403.1328125,7276979,0.0,0.0
2019-08-14,37165.0590853833,37461.36365667907,36826.42528961671,36995.7421875,8750135,0.0,0.0
2019-08-16,37080.41183798405,37165.0703125,36657.11946540433,37165.0703125,9528115,0.0,0.0
2019-08-19,37546.02036894352,37546.02036894352,36826.4235862242,36911.08203125,6014218,0.0,0.0
2019-08-20,37207.39903947553,37757.67911628234,36868.765146055965,37630.69140625,8434205,0.0,0.0
2019-08-21,37546.027931882025,37926.99101123596,37376.71100772472,37673.015625,6571717,0.0,0.0
2019-08-22,37673.025681044266,37842.34265039728,37122.74553064699,37292.0625,8061177,0.0,0.0
2019-08-23,37080.39905076792,37419.03283205347,36953.41138278584,37207.38671875,5017381,0.0,0.0
2019-08-26,36445.46058360809,37080.3989213016,36360.80213858228,36911.08203125,7954949,0.0,0.0
2019-08-27,36953.428561293986,37419.050227014755,36911.099318955734,37292.0625,16883932,0.0,0.0
2019-08-28,37334.3817065402,37588.35709229898,37038.07708982163,37376.7109375,5758333,0.0,0.0
2019-08-29,37419.04115063364,37419.04115063364,36445.46881300403,36741.7734375,10768862,0.0,0.0
2019-08-30,37038.07650479404,37503.69803799716,37038.07650479404,37249.72265625,9899073,0.0,0.0
2019-09-02,37969.31609856593,37969.31609856593,36953.414664490585,37080.40234375,7185537,0.0,0.0
2019-09-03,36868.75661127168,36953.4150650289,36487.79356936416,36614.78125,9774941,0.0,0.0
2019-09-04,36614.77820294785,37334.375,36530.11975623583,37334.375,12441837,0.0,0.0
2019-09-05,37926.99179431072,39027.55182405635,37630.68717091767,38688.91796875,18297430,0.0,0.0
2019-09-06,39366.17626214903,39366.17626214903,38815.89637891469,39196.859375,9896562,0.0,0.0
2019-09-09,39323.8456115072,39789.4670342484,39196.85795075959,39704.80859375,9434157,0.0,0.0
2019-09-10,39874.138937832446,39958.79740691489,39408.51735787899,39789.48046875,9231792,0.0,0.0
2019-09-11,40043.456455461295,40128.11492576882,39620.16410392365,39916.46875,16141619,0.0,0.0
2019-09-16,39789.47045846603,39874.12890625,39281.51977176221,39874.12890625,15550926,0.0,0.0
2019-09-17,39789.4670342484,39874.125474746805,39620.1501532516,39704.80859375,7006280,0.0,0.0
2019-09-18,39704.814408084385,40382.08203125,39620.15595518868,40382.08203125,10413027,0.0,0.0
2019-09-19,40678.374483405394,41651.946401322486,40509.057628115464,41609.6171875,16461413,0.0,0.0
2019-09-20,41821.27000762195,41990.5868902439,41567.294683689026,41651.953125,15460210,0.0,0.0
2019-09-23,41694.28405885522,41736.61328125,41482.63794688134,41736.61328125,7568553,0.0,0.0
2019-09-24,41524.96281960227,42032.91343513258,41355.645947758836,41905.92578125,7871955,0.0,0.0
2019-09-25,41651.9597392638,41778.94742139571,41313.3259202454,41397.984375,9187141,0.0,0.0
2019-09-26,41482.636242378045,41694.28234565548,41397.97780106707,41651.953125,8494756,0.0,0.0
2019-09-27,40930.55268595041,41527.45657928719,40930.55268595041,41271.640625,8048041,354.0,0.0
